date,open,high,low,close,volume,close_time,asset_volume,trade_number,taker_buy_base,taker_buy_quote,name
2020-10-17,0.24014000,0.24329000,0.23853000,0.24057000,76204228.70000000,1602979199999,18367534.83007300,35044,35256019.50000000,8500188.56038900,XRPUSDT
2020-10-18,0.24059000,0.24362000,0.24005000,0.24221000,59622713.20000000,1603065599999,14427329.69673700,29248,29363165.00000000,7105256.78080800,XRPUSDT
2020-10-19,0.24220000,0.24945000,0.24011000,0.24558000,144261234.70000000,1603151999999,35439791.43339200,67118,70689605.60000000,17366066.28498500,XRPUSDT
2020-10-20,0.24557000,0.25039000,0.24110000,0.24322000,142586108.20000000,1603238399999,34925003.95002400,72984,65935247.10000000,16152498.60443200,XRPUSDT
2020-10-21,0.24324000,0.25555000,0.24249000,0.25088000,213403919.30000000,1603324799999,53312284.34591200,103004,105870533.10000000,26460881.16290900,XRPUSDT
2020-10-22,0.25080000,0.26357000,0.25077000,0.25709000,262479836.10000000,1603411199999,67897774.18017800,128007,131552123.60000000,34030653.26139600,XRPUSDT
2020-10-23,0.25703000,0.25921000,0.25005000,0.25471000,145732428.50000000,1603497599999,37255585.12681500,68054,70013470.40000000,17898111.06549400,XRPUSDT
2020-10-24,0.25472000,0.25763000,0.25253000,0.25620000,71861131.80000000,1603583999999,18346177.88817700,38535,33889003.40000000,8651736.95625600,XRPUSDT
2020-10-25,0.25620000,0.25714000,0.25105000,0.25313000,70096933.80000000,1603670399999,17779246.30891100,37225,32697128.70000000,8293440.83084700,XRPUSDT
2020-10-26,0.25313000,0.25910000,0.24341000,0.24810000,153008505.90000000,1603756799999,38536423.22892300,73736,69995188.10000000,17646706.86709500,XRPUSDT
2020-10-27,0.24811000,0.25398000,0.24743000,0.25273000,125197460.40000000,1603843199999,31443502.81874900,57598,62213027.70000000,15627631.17809700,XRPUSDT
2020-10-28,0.25273000,0.25666000,0.24440000,0.24540000,152758067.20000000,1603929599999,38044417.43828200,78343,73681736.30000000,18350323.74971200,XRPUSDT
2020-10-29,0.24540000,0.24702000,0.23960000,0.24239000,127858202.60000000,1604015999999,31205978.45702000,61900,61825441.80000000,15099394.32774600,XRPUSDT
2020-10-30,0.24232000,0.24402000,0.23057000,0.23905000,133423159.80000000,1604102399999,31703289.82017000,71272,64088260.10000000,15235583.86698400,XRPUSDT
2020-10-31,0.23906000,0.24351000,0.23743000,0.23968000,84576060.90000000,1604188799999,20324011.51279600,45714,42820302.10000000,10288873.50043600,XRPUSDT
2020-11-01,0.23960000,0.24138000,0.23648000,0.23999000,64775047.60000000,1604275199999,15489254.77715700,35711,32307006.40000000,7722856.87763500,XRPUSDT
2020-11-02,0.23999000,0.24520000,0.23264000,0.23523000,130300920.10000000,1604361599999,30969679.63388600,63023,64348483.50000000,15292544.97861100,XRPUSDT
2020-11-03,0.23526000,0.24425000,0.22772000,0.23960000,213624345.80000000,1604447999999,50432667.44981600,97518,111803818.90000000,26411583.58616700,XRPUSDT
2020-11-04,0.23960000,0.24045000,0.23213000,0.23758000,175258053.10000000,1604534399999,41444809.32087900,81832,92062904.10000000,21772152.78389800,XRPUSDT
2020-11-05,0.23759000,0.24743000,0.23712000,0.24561000,220616913.30000000,1604620799999,53398705.87834000,106711,113374466.20000000,27441878.69954600,XRPUSDT
2020-11-06,0.24569000,0.26140000,0.24508000,0.25863000,289253502.70000000,1604707199999,73660073.77053700,145458,145639623.80000000,37102421.74816300,XRPUSDT
2020-11-07,0.25860000,0.26733000,0.24419000,0.24910000,263707018.00000000,1604793599999,67744770.59906000,142250,122403812.40000000,31440971.35696100,XRPUSDT
2020-11-08,0.24913000,0.25701000,0.24724000,0.25374000,119757768.60000000,1604879999999,30293017.54379000,67626,60089102.40000000,15201030.69460800,XRPUSDT
2020-11-09,0.25368000,0.25620000,0.24557000,0.25059000,161129039.00000000,1604966399999,40400329.70075900,92547,81366512.80000000,20401653.72779900,XRPUSDT
2020-11-10,0.25058000,0.26500000,0.24806000,0.25380000,250018160.40000000,1605052799999,64042649.82688900,133493,122793345.00000000,31438164.04655400,XRPUSDT
2020-11-11,0.25379000,0.26000000,0.25209000,0.25581000,155421758.60000000,1605139199999,39896988.27074500,86596,77815731.20000000,19977888.18436600,XRPUSDT
2020-11-12,0.25581000,0.25818000,0.25250000,0.25490000,139776053.70000000,1605225599999,35653157.51249300,82041,71975105.50000000,18358544.90596400,XRPUSDT
2020-11-13,0.25490000,0.26590000,0.25350000,0.26590000,193021203.10000000,1605311999999,50106120.77904000,106397,97816628.30000000,25406478.30748800,XRPUSDT
2020-11-14,0.26587000,0.27770000,0.26128000,0.26824000,319194414.60000000,1605398399999,85844084.31263000,175611,160093649.60000000,43074866.10664400,XRPUSDT
2020-11-15,0.26829000,0.27677000,0.26405000,0.26954000,224828544.80000000,1605484799999,61029873.40917600,127430,111016528.80000000,30151489.22238000,XRPUSDT
2020-11-16,0.26957000,0.28998000,0.26737000,0.28813000,321242912.30000000,1605571199999,89951174.76969600,165326,166732049.30000000,46692014.47330700,XRPUSDT
2020-11-17,0.28814000,0.30500000,0.28722000,0.30247000,529073040.70000000,1605657599999,158066984.77372900,263442,278437120.20000000,83223356.56786700,XRPUSDT
2020-11-18,0.30247000,0.30818000,0.28055000,0.29335000,488657752.70000000,1605743999999,143882251.99272100,253075,245796076.20000000,72432491.15392200,XRPUSDT
2020-11-19,0.29333000,0.30659000,0.28400000,0.30358000,361076482.20000000,1605830399999,107051451.94677000,196616,196294481.70000000,58310518.10857900,XRPUSDT
2020-11-20,0.30356000,0.33091000,0.29679000,0.32991000,484828433.30000000,1605916799999,151151000.06839800,248431,257045666.50000000,80126829.29905100,XRPUSDT
2020-11-21,0.32993000,0.46950000,0.32929000,0.46283000,1667089858.10000000,1606003199999,665185391.44256500,919964,849418935.70000000,338913175.47388300,XRPUSDT
2020-11-22,0.46283000,0.49659000,0.40155000,0.44611000,1873986909.80000000,1606089599999,840784017.98763500,1109860,930211844.00000000,417635905.15160200,XRPUSDT
2020-11-23,0.44592000,0.61984000,0.43232000,0.61579000,1851054399.60000000,1606175999999,962347929.29364200,1136923,934145661.50000000,485918677.39006700,XRPUSDT
2020-11-24,0.61562000,0.78068000,0.56777000,0.69400000,2884741162.10000000,1606262399999,1926961549.00627900,2022797,1441536412.40000000,963641522.13469700,XRPUSDT
2020-11-25,0.69399000,0.72500000,0.58405000,0.63022000,1690578550.20000000,1606348799999,1118433083.08770800,1208568,829271854.00000000,549376323.08448200,XRPUSDT
2020-11-26,0.63024000,0.65200000,0.45600000,0.53654000,2334291327.20000000,1606435199999,1245423133.08216100,1396355,1153257694.30000000,616080440.84040200,XRPUSDT
2020-11-27,0.53649000,0.58669000,0.50345000,0.56230000,1241200699.60000000,1606521599999,673153678.07620300,876007,621553301.10000000,337251320.91090000,XRPUSDT
2020-11-28,0.56250000,0.64888000,0.53870000,0.62579000,1276241318.50000000,1606607999999,765827539.01040300,840281,636975761.80000000,382872357.85614100,XRPUSDT
2020-11-29,0.62573000,0.63700000,0.58285000,0.60543000,857628664.80000000,1606694399999,524064378.11381600,664082,433775873.60000000,265196487.47703000,XRPUSDT
2020-11-30,0.60543000,0.67910000,0.59881000,0.66417000,1178919882.30000000,1606780799999,753345635.26538400,752946,579236095.30000000,370260926.42268000,XRPUSDT
2020-12-01,0.66378000,0.68100000,0.56401000,0.61088000,1075049125.00000000,1606867199999,686847842.12649700,737330,515091248.20000000,329232253.13367200,XRPUSDT
2020-12-02,0.61130000,0.63680000,0.59455000,0.62972000,593876086.80000000,1606953599999,365585853.26122000,406660,296166412.80000000,182448058.96275000,XRPUSDT
2020-12-03,0.62969000,0.64180000,0.61490000,0.63046000,392655662.90000000,1607039999999,246271840.09299900,265747,194955973.10000000,122306565.73624400,XRPUSDT
2020-12-04,0.63046000,0.63420000,0.54253000,0.55367000,662141348.00000000,1607126399999,389782264.85841000,473967,313877426.60000000,184768216.41047700,XRPUSDT
2020-12-05,0.55355000,0.59628000,0.54833000,0.58517000,432888774.10000000,1607212799999,250932396.48905000,344094,215594448.80000000,125005515.20718600,XRPUSDT
2020-12-06,0.58516000,0.62801000,0.57907000,0.62107000,639023167.70000000,1607299199999,387889035.53881900,515459,323152179.80000000,196224866.59006400,XRPUSDT
2020-12-07,0.62096000,0.62400000,0.59084000,0.60818000,386644252.10000000,1607385599999,235094193.69952900,288996,188823042.60000000,114793640.62571200,XRPUSDT
2020-12-08,0.60822000,0.61048000,0.55000000,0.55890000,500942717.00000000,1607471999999,293197052.25661100,396399,236011231.70000000,138050370.24155700,XRPUSDT
2020-12-09,0.55897000,0.60544000,0.50383000,0.58265000,927273510.30000000,1607558399999,510964260.48307100,670626,472366279.60000000,260404343.50609900,XRPUSDT
2020-12-10,0.58284000,0.58848000,0.55318000,0.57267000,558676539.10000000,1607644799999,319869975.20634100,481857,275125206.20000000,157552115.17246100,XRPUSDT
2020-12-11,0.57267000,0.58697000,0.52594000,0.54945000,952325951.70000000,1607731199999,529070040.37701700,631463,481173581.50000000,267204042.70055600,XRPUSDT
2020-12-12,0.54847000,0.55102000,0.48521000,0.50658000,997933196.60000000,1607817599999,515199855.29253100,800722,491359870.10000000,253971378.18162700,XRPUSDT
2020-12-13,0.50658000,0.52780000,0.48550000,0.51365000,602985171.90000000,1607903999999,307920815.12882100,400328,293052971.10000000,149731183.54369800,XRPUSDT
2020-12-14,0.51366000,0.51852000,0.48901000,0.49740000,375701995.00000000,1607990399999,188157111.95096600,273936,179094349.00000000,89684588.70692200,XRPUSDT
2020-12-15,0.49737000,0.50715000,0.46433000,0.46793000,514053464.10000000,1608076799999,247959761.42708700,346976,244263475.40000000,117852527.45533700,XRPUSDT
2020-12-16,0.46793000,0.57477000,0.43722000,0.56941000,1249912571.20000000,1608163199999,618850157.50406300,783100,612387564.40000000,304184386.46603200,XRPUSDT
2020-12-17,0.56938000,0.65852000,0.53580000,0.57690000,1801379927.60000000,1608249599999,1061411734.89564400,1218958,886397161.60000000,522843564.33002400,XRPUSDT
2020-12-18,0.57685000,0.61346000,0.55101000,0.58337000,970255895.50000000,1608335999999,562936094.72690100,691560,471741906.60000000,273899593.03906100,XRPUSDT
2020-12-19,0.58335000,0.60377000,0.56588000,0.57666000,614731783.60000000,1608422399999,358870636.70604100,412482,307153637.20000000,179327688.45931900,XRPUSDT
2020-12-20,0.57692000,0.58658000,0.52870000,0.55586000,544352722.10000000,1608508799999,310455066.21607100,372634,260481080.20000000,148709545.84475000,XRPUSDT
2020-12-21,0.55576000,0.56935000,0.49825000,0.51445000,593235772.10000000,1608595199999,317815563.94148600,382588,286234002.70000000,153504630.62217000,XRPUSDT
2020-12-22,0.51469000,0.52213000,0.40215000,0.44642000,1509931701.20000000,1608681599999,702363072.80737300,930642,737052517.10000000,343285501.84275300,XRPUSDT
2020-12-23,0.44636000,0.44842000,0.21164000,0.26050000,4553848887.40000000,1608767999999,1486807317.12006200,2197549,2182172929.10000000,713226594.52157800,XRPUSDT
2020-12-24,0.26050000,0.37780000,0.24003000,0.33863000,3822010234.70000000,1608854399999,1078318896.96961900,1645761,1941501757.50000000,548998828.53487900,XRPUSDT
2020-12-25,0.33865000,0.38550000,0.27970000,0.31768000,3342216004.00000000,1608940799999,1115617187.97013300,1552013,1657818052.60000000,553984490.88477100,XRPUSDT
2020-12-26,0.31790000,0.32723000,0.28303000,0.29481000,1685723998.70000000,1609027199999,514901209.79865000,796952,837327976.40000000,256020985.00908500,XRPUSDT
2020-12-27,0.29484000,0.31200000,0.26600000,0.28407000,1453625832.00000000,1609113599999,422815733.67888900,675084,724651546.40000000,210890535.02749900,XRPUSDT
2020-12-28,0.28401000,0.31000000,0.23410000,0.24845000,1547274302.20000000,1609199999999,427264401.08771700,654614,732618704.40000000,202732311.65608100,XRPUSDT
2020-12-29,0.24832000,0.25167000,0.17351000,0.22142000,4215576309.20000000,1609286399999,912641375.41648300,1735386,2071570644.60000000,448957356.51948600,XRPUSDT
2020-12-30,0.22142000,0.23665000,0.19186000,0.21138000,2578637039.10000000,1609372799999,545797740.25957500,1059155,1291056683.30000000,273384168.60072600,XRPUSDT
2020-12-31,0.21133000,0.22949000,0.20521000,0.21959000,1391876889.90000000,1609459199999,302605100.00284400,570174,692175034.90000000,150547799.14697200,XRPUSDT
2021-01-01,0.21953000,0.25000000,0.21600000,0.23746000,1490489727.40000000,1609545599999,351730366.62146100,652631,757643334.40000000,178883309.52725100,XRPUSDT
2021-01-02,0.23740000,0.23823000,0.21084000,0.22064000,1134029208.30000000,1609631999999,256890338.07794800,457387,554254939.30000000,125566214.94607600,XRPUSDT
2021-01-03,0.22064000,0.23852000,0.21500000,0.22540000,1178158964.40000000,1609718399999,263559996.33446400,476694,592251558.50000000,132569812.46135200,XRPUSDT
2021-01-04,0.22540000,0.26091000,0.21800000,0.23565000,1518296110.40000000,1609804799999,355687350.48036100,641712,757732126.10000000,177685964.79188200,XRPUSDT
2021-01-05,0.23568000,0.24269000,0.21774000,0.22573000,1184439077.10000000,1609891199999,271653748.91271100,453045,575995253.10000000,132163077.28236400,XRPUSDT
2021-01-06,0.22577000,0.27450000,0.22139000,0.24854000,1776262975.40000000,1609977599999,429156673.64999200,702825,906783717.40000000,219288921.98883800,XRPUSDT
2021-01-07,0.24856000,0.37000000,0.24530000,0.32389000,3863585524.30000000,1610063999999,1218860817.91237800,1803983,1959112879.90000000,617878768.30069200,XRPUSDT
2021-01-08,0.32389000,0.34670000,0.28487000,0.32032000,2029015562.50000000,1610150399999,642118744.30782600,892278,1008791829.50000000,319549251.68801400,XRPUSDT
2021-01-09,0.32049000,0.33950000,0.30523000,0.32419000,1177910308.90000000,1610236799999,378279817.30675900,536896,583696256.00000000,187554326.95554800,XRPUSDT
2021-01-10,0.32419000,0.36800000,0.28708000,0.31491000,1717325406.40000000,1610323199999,567099789.19481500,795387,850129329.50000000,281043372.48952400,XRPUSDT
2021-01-11,0.31487000,0.31627000,0.25343000,0.28743000,1963655151.80000000,1610409599999,549762215.52220300,873816,961796440.30000000,269336256.55788800,XRPUSDT
2021-01-12,0.28742000,0.31003000,0.27743000,0.29254000,1100343591.00000000,1610495999999,323719332.68838100,500738,546798325.70000000,160946701.93658700,XRPUSDT
2021-01-13,0.29241000,0.31000000,0.28480000,0.30582000,764981853.90000000,1610582399999,227883371.96558300,377195,388130063.90000000,115682562.13154600,XRPUSDT
2021-01-14,0.30570000,0.30900000,0.28334000,0.29642000,887903603.50000000,1610668799999,262513956.21671000,386477,447269366.20000000,132234525.62727200,XRPUSDT
2021-01-15,0.29648000,0.30337000,0.26100000,0.27991000,844991903.50000000,1610755199999,240600936.03038800,364353,405119792.60000000,115502298.75068900,XRPUSDT
2021-01-16,0.27987000,0.29666000,0.27503000,0.27924000,749907244.40000000,1610841599999,213356467.69899800,316456,380808277.90000000,108386062.66861100,XRPUSDT
2021-01-17,0.27920000,0.28572000,0.26846000,0.27746000,543053977.80000000,1610927999999,150338386.63507500,231989,267977405.80000000,74205853.84256600,XRPUSDT
2021-01-18,0.27741000,0.28875000,0.27144000,0.28528000,536544377.10000000,1611014399999,151122037.34263000,242097,264756298.40000000,74579307.84526700,XRPUSDT
2021-01-19,0.28529000,0.33000000,0.28396000,0.29396000,1267033309.60000000,1611100799999,385029745.38853000,497708,628072323.90000000,190940128.80839600,XRPUSDT
2021-01-20,0.29395000,0.31184000,0.28000000,0.29539000,850365454.50000000,1611187199999,247845672.78546700,371408,416598221.70000000,121483094.28233800,XRPUSDT
2021-01-21,0.29553000,0.30797000,0.25992000,0.26802000,908284050.20000000,1611273599999,257641399.41868500,415134,431036567.70000000,122371375.84786400,XRPUSDT
2021-01-22,0.26786000,0.27826000,0.24021000,0.27217000,799861140.30000000,1611359999999,212058886.99997000,329446,405020564.70000000,107506135.57526300,XRPUSDT
2021-01-23,0.27216000,0.28356000,0.26545000,0.27167000,446546595.40000000,1611446399999,122131855.33153400,195769,222009758.70000000,60719849.81550100,XRPUSDT
2021-01-24,0.27169000,0.27798000,0.26804000,0.27339000,353391385.90000000,1611532799999,96574389.38794800,156175,173178243.00000000,47328388.18974300,XRPUSDT
2021-01-25,0.27335000,0.28500000,0.26679000,0.26757000,483145818.40000000,1611619199999,133188951.44869100,214800,236342447.70000000,65195938.71943900,XRPUSDT
2021-01-26,0.26751000,0.27095000,0.25800000,0.26834000,383692292.10000000,1611705599999,101956457.83243500,169463,180460334.00000000,47961394.99673100,XRPUSDT
2021-01-27,0.26837000,0.26871000,0.24388000,0.25039000,468085255.10000000,1611791999999,119454680.46966500,208679,220261041.30000000,56215704.78288500,XRPUSDT
2021-01-28,0.25058000,0.27000000,0.24699000,0.26407000,496218434.00000000,1611878399999,128796097.24627500,208762,254317819.90000000,66027735.90647400,XRPUSDT
2021-01-29,0.26413000,0.31724000,0.25915000,0.28290000,1695844598.80000000,1611964799999,482447395.07353400,725747,848696885.40000000,241602066.65521000,XRPUSDT
2021-01-30,0.28290000,0.51780000,0.27800000,0.44372000,5872830448.00000000,1612051199999,2280599179.36687000,2525559,3000822383.00000000,1165945613.12318700,XRPUSDT
2021-01-31,0.44369000,0.51000000,0.38500000,0.49507000,4524657686.80000000,1612137599999,2080703862.12976800,2281850,2260530504.10000000,1041373274.82161500,XRPUSDT
2021-02-01,0.49516000,0.75500000,0.35928000,0.37106000,8608358082.60000000,1612223999999,4589983778.52575700,4196624,4210779801.70000000,2255512991.45066400,XRPUSDT
2021-02-02,0.37123000,0.41123000,0.34010000,0.37254000,2091912007.80000000,1612310399999,784141246.92506400,1116661,1037758155.90000000,389356391.62069000,XRPUSDT
2021-02-03,0.37254000,0.41900000,0.37254000,0.39721000,1388316884.00000000,1612396799999,539893636.83490700,706054,689903494.40000000,268305113.86926500,XRPUSDT
2021-02-04,0.39721000,0.48159000,0.37885000,0.44545000,2283530912.60000000,1612483199999,960323654.47175800,1148856,1149007635.90000000,483846474.24441400,XRPUSDT
2021-02-05,0.44535000,0.47222000,0.42410000,0.45219000,1545115910.30000000,1612569599999,688979088.77641300,869470,769857549.00000000,343369552.35662200,XRPUSDT
2021-02-06,0.45195000,0.45688000,0.42000000,0.44307000,875771045.90000000,1612655999999,386022330.25440400,536826,431301226.50000000,190186304.61358000,XRPUSDT
2021-02-07,0.44307000,0.45089000,0.39123000,0.41849000,1141620049.10000000,1612742399999,486363286.05907900,691245,558994514.00000000,238320586.78456400,XRPUSDT
2021-02-08,0.41848000,0.46920000,0.41250000,0.45099000,1149266957.30000000,1612828799999,505332982.46787800,674777,581901330.10000000,255900113.88942500,XRPUSDT
2021-02-09,0.45098000,0.49000000,0.44901000,0.47636000,1273716203.30000000,1612915199999,594781548.27888000,761674,644350342.60000000,301021831.40860000,XRPUSDT
2021-02-10,0.47637000,0.54224000,0.45000000,0.50429000,2024774430.60000000,1613001599999,1012450835.78128300,1219466,1012008775.30000000,506431248.65503500,XRPUSDT
2021-02-11,0.50422000,0.53545000,0.49982000,0.52806000,961402272.20000000,1613087999999,498922643.59183200,614509,467284927.60000000,242598107.59061000,XRPUSDT
2021-02-12,0.52824000,0.61922000,0.51871000,0.60900000,1672053608.30000000,1613174399999,956721161.37160500,1006475,874555339.10000000,500846741.65499800,XRPUSDT
2021-02-13,0.60900000,0.64244000,0.54306000,0.63309000,1595483419.30000000,1613260799999,966760308.90182400,1033470,803278067.10000000,487189436.34839200,XRPUSDT
2021-02-14,0.63309000,0.63981000,0.56111000,0.59211000,1010016902.30000000,1613347199999,608849180.30359100,692670,494542019.30000000,298240198.99603200,XRPUSDT
2021-02-15,0.59217000,0.60430000,0.50891000,0.54976000,1222510382.90000000,1613433599999,682566427.15941800,821281,596159173.80000000,333402613.46058800,XRPUSDT
2021-02-16,0.54987000,0.58005000,0.48111000,0.51995000,1153641290.10000000,1613519999999,617505050.66578300,765036,563426098.10000000,301850288.26371400,XRPUSDT
2021-02-17,0.51980000,0.55751000,0.49336000,0.53467000,908599648.50000000,1613606399999,483480822.98644500,600246,455088028.70000000,242382555.44120400,XRPUSDT
2021-02-18,0.53460000,0.55995000,0.51901000,0.53204000,761631484.10000000,1613692799999,410813120.46025800,466525,379451976.70000000,204698989.25546400,XRPUSDT
2021-02-19,0.53217000,0.58195000,0.51310000,0.56465000,1130348604.30000000,1613779199999,621007938.39404100,669596,560385861.00000000,308111839.37726500,XRPUSDT
2021-02-20,0.56478000,0.58235000,0.47231000,0.51167000,1247480282.20000000,1613865599999,679894672.34116600,856977,618190182.30000000,337315702.50995300,XRPUSDT
2021-02-21,0.51150000,0.55858000,0.50311000,0.54468000,1017475385.10000000,1613951999999,542004027.41867500,640280,501325328.60000000,267210477.74920000,XRPUSDT
2021-02-22,0.54468000,0.65155000,0.51000000,0.56646000,3572076523.40000000,1614038399999,2066191522.76601400,1941274,1767133631.80000000,1023494583.36740400,XRPUSDT
2021-02-23,0.56637000,0.57172000,0.36500000,0.47579000,2563543339.60000000,1614124799999,1207887539.42589500,1340153,1218725129.80000000,574626638.14922600,XRPUSDT
2021-02-24,0.47580000,0.49999000,0.45120000,0.46860000,984714285.40000000,1614211199999,471927159.81668900,487884,495549957.30000000,237685361.79215300,XRPUSDT
2021-02-25,0.46864000,0.48233000,0.42440000,0.43601000,709823716.20000000,1614297599999,329847166.28757600,370667,347018742.60000000,161203124.26994900,XRPUSDT
2021-02-26,0.43599000,0.45067000,0.41111000,0.42788000,908467259.50000000,1614383999999,390947843.28635600,448351,452253360.70000000,194571990.69947600,XRPUSDT
2021-02-27,0.42794000,0.45945000,0.42681000,0.43589000,612147484.80000000,1614470399999,270371729.78069100,355828,307686247.80000000,135956547.11476400,XRPUSDT
2021-02-28,0.43586000,0.43876000,0.39268000,0.41565000,674797992.80000000,1614556799999,279171271.50278400,345699,332083974.20000000,137453360.09256700,XRPUSDT
2021-03-01,0.41570000,0.45400000,0.41207000,0.44537000,600649056.60000000,1614643199999,259430312.51653400,335546,305007096.80000000,131679669.88270000,XRPUSDT
2021-03-02,0.44537000,0.45532000,0.42159000,0.43570000,645438020.00000000,1614729599999,282458415.45780100,337346,320995209.00000000,140411736.70249600,XRPUSDT
2021-03-03,0.43572000,0.46869000,0.43011000,0.44846000,642007609.00000000,1614815999999,288542355.51911500,379740,325566929.90000000,146331043.57785200,XRPUSDT
2021-03-04,0.44841000,0.49449000,0.43411000,0.48096000,1244989352.00000000,1614902399999,576276593.91122100,637627,628522163.20000000,291066310.13845400,XRPUSDT
2021-03-05,0.48120000,0.48488000,0.44575000,0.45457000,751282004.70000000,1614988799999,344230596.12409300,410780,366643796.70000000,168030913.73081000,XRPUSDT
2021-03-06,0.45441000,0.47650000,0.44901000,0.46285000,365972027.50000000,1615075199999,168337881.57702500,248640,182240377.10000000,83845152.63044300,XRPUSDT
2021-03-07,0.46292000,0.46890000,0.45641000,0.46558000,325973214.90000000,1615161599999,151093370.73567400,224162,165212448.80000000,76585186.85389800,XRPUSDT
2021-03-08,0.46579000,0.48987000,0.45505000,0.47412000,680852595.90000000,1615247999999,321518987.20618100,394530,346607059.60000000,163753623.75071300,XRPUSDT
2021-03-09,0.47413000,0.48736000,0.47100000,0.48490000,495494329.00000000,1615334399999,237676409.03921800,325327,247371714.90000000,118653986.61235000,XRPUSDT
2021-03-10,0.48481000,0.48870000,0.45450000,0.46155000,597205849.70000000,1615420799999,279457487.97342600,366755,297863071.30000000,139398717.25518500,XRPUSDT
2021-03-11,0.46170000,0.46427000,0.44058000,0.45187000,535040848.20000000,1615507199999,242133628.16121300,322925,266640415.50000000,120647713.71486100,XRPUSDT
2021-03-12,0.45187000,0.46488000,0.42205000,0.43934000,665250842.70000000,1615593599999,296752184.50937700,351995,328437670.90000000,146504564.33634900,XRPUSDT
2021-03-13,0.43934000,0.46646000,0.43205000,0.45787000,547809975.20000000,1615679999999,246625018.86905900,310625,278232538.90000000,125245058.08637000,XRPUSDT
2021-03-14,0.45786000,0.46155000,0.43857000,0.43905000,415693265.60000000,1615766399999,186867219.54191300,226129,212557016.90000000,95528073.64219800,XRPUSDT
2021-03-15,0.43900000,0.44815000,0.42268000,0.43574000,531041051.90000000,1615852799999,232012451.40500000,302316,261493796.30000000,114263869.76971900,XRPUSDT
2021-03-16,0.43566000,0.52221000,0.42723000,0.46024000,1446818353.80000000,1615939199999,683407174.15742200,744088,729415783.50000000,344640785.24396800,XRPUSDT
2021-03-17,0.46037000,0.48245000,0.45317000,0.46980000,564997453.70000000,1616025599999,263902659.48452800,357376,283079632.70000000,132254085.24534500,XRPUSDT
2021-03-18,0.46993000,0.49050000,0.46558000,0.46893000,555296456.60000000,1616111999999,263757843.88903100,382664,275697467.70000000,131007016.35827000,XRPUSDT
2021-03-19,0.46899000,0.47536000,0.45848000,0.46651000,336947303.50000000,1616198399999,158130280.80500400,247072,159734330.60000000,74977649.88820900,XRPUSDT
2021-03-20,0.46650000,0.54999000,0.46424000,0.52613000,1164006494.70000000,1616284799999,589598402.88349700,767634,592452411.10000000,300308676.32739800,XRPUSDT
2021-03-21,0.52584000,0.54691000,0.49508000,0.51651000,879573341.30000000,1616371199999,452720932.86597400,572056,424714576.10000000,218626599.76643700,XRPUSDT
2021-03-22,0.51661000,0.60000000,0.50082000,0.54410000,1648699048.00000000,1616457599999,922895186.81109600,1078272,834490794.40000000,467311283.18153600,XRPUSDT
2021-03-23,0.54403000,0.59638000,0.53780000,0.54980000,1094151403.30000000,1616543999999,620265578.73211300,672499,551829960.30000000,312949493.39816900,XRPUSDT
2021-03-24,0.54945000,0.56302000,0.45212000,0.48021000,894167588.10000000,1616630399999,467418386.24338300,618867,433994294.80000000,227362848.18272800,XRPUSDT
2021-03-25,0.48022000,0.52480000,0.45400000,0.51058000,914285330.60000000,1616716799999,451595543.22461100,494290,471690001.50000000,233157137.26255400,XRPUSDT
2021-03-26,0.51034000,0.57689000,0.50999000,0.56357000,737749968.50000000,1616803199999,403613462.35017100,515668,383309428.20000000,209769861.69158900,XRPUSDT
2021-03-27,0.56348000,0.57464000,0.53420000,0.54752000,455498717.70000000,1616889599999,252238439.28373700,324100,222594337.90000000,123299766.87262700,XRPUSDT
2021-03-28,0.54735000,0.56075000,0.53879000,0.54552000,341522011.50000000,1616975999999,187521498.07416500,268005,166698035.20000000,91566973.89383500,XRPUSDT
2021-03-29,0.54550000,0.57082000,0.54317000,0.56538000,534252547.30000000,1617062399999,299295436.39772000,370154,264952445.20000000,148447083.27965200,XRPUSDT
2021-03-30,0.56528000,0.58800000,0.55903000,0.56210000,574769642.50000000,1617148799999,328603814.09240400,423890,295818227.80000000,169206412.67460100,XRPUSDT
2021-03-31,0.56207000,0.57682000,0.52624000,0.56982000,666984204.30000000,1617235199999,368338400.03788300,524758,327434352.50000000,180927938.58788500,XRPUSDT
2021-04-01,0.56980000,0.59555000,0.54864000,0.57087000,710919375.00000000,1617321599999,403620335.99051100,524609,353199262.60000000,200602213.26338800,XRPUSDT
2021-04-02,0.57061000,0.61000000,0.56522000,0.60701000,800475396.40000000,1617407999999,469092621.70606400,574819,397922592.50000000,233325561.50735300,XRPUSDT
2021-04-03,0.60701000,0.64262000,0.57300000,0.57831000,991064844.80000000,1617494399999,610941357.36784800,742609,497224486.60000000,306861796.42100500,XRPUSDT
2021-04-04,0.57836000,0.63599000,0.56591000,0.63500000,664457346.20000000,1617580799999,398033638.91737000,490874,332775185.70000000,199241841.39351200,XRPUSDT
2021-04-05,0.63501000,0.93999000,0.61940000,0.91584000,3325470561.47000000,1617667199999,2594712865.01905830,2379045,1725935584.81000000,1346634736.86308770,XRPUSDT
2021-04-06,0.91584000,1.11900000,0.79310000,1.09663000,4053245753.09000000,1617753599999,3956999209.74548350,3381698,2042736825.28000000,1998437481.11087650,XRPUSDT
